id,text,label
3031,لبيكَ يا مَن دعا قلبي بناظِرِهِ فقال قلبي له لبيك سَعديَكا صحَّ الهوى لك من قلبي مساعده إن صحَّ ما تدَّعي ألحاظُ عَينيكا فغضَّ جفنك عن غيري لتخلُص لي وانهَ اللواحظَ عن تجميش خدَّيكا إن أنت وفَّيتَني عن غيرتي فَكَهاً جعلتُ خدّي وقاءً تحت نعلَيكا,not_applicable
8388,@BrknssaRay @IWTDZ @agg_123456 @Abd_seen @mr_Loser_27 لهلأ مصدق انك شيعي خخخخخ,not_applicable
8398,قد مرَّ بي أحمدٌ فما وَقَفا فليته في رجوعه عطفا فقلتُ سُؤلي أما ترقُّ لمن أمسى من الحبِّ هائماً دَنِفا فاحمرَّ خدّاه من معاتبتي كأنما الورد منهما قُطِفا فقال لي لا تلم على صلفي كلُّ مليحٍ ترى له صَلَفا,not_applicable
4344,إِذا ما بَدَت فينا عَطاياهُ عَقَّبَت وَكَم بادِئٍ لِلمُزنِ غَيرَ مُعَقَّبِ وَلَمّا يُفَرِّرهُ تَقَلُّبَ دَهرِهِ فَقُلتَ لَعَلَّ الدَهرَ لَم يَتَقَلَّبِ وَيَدنو لَهُ المَطلوبُ حَتّى كَأَنَّما يُواكِبُ ضَوءَ الصُبحِ في كُلِّ مَطلَبِ,not_applicable
4273,الكاراتيه مش لعبه اوليمبيه لسه. 2020 هتخش الاوليمبياد😅,not_applicable
7503,RT @USAOUS: ياسر العمده الاخوانجي الهارب مخه لسع هو وكل شله اخوان ابليس الله يلعنهم .... https://t.co/T5ZS8NiVa7,hate
2276,@nzihhh أي والله نهاية الدون مأسويه مع نادي مغمور يسمى نادي الفقر,not_applicable
6790,ايا ليت اكون دمعه من دموع عينيك فان بكيت يوما التمس نعومه وجنتيك صباح الخير خواطر قصيره صباح الحب,hope
5507,دائره التوتر و : * في وقت الفراغ يا الهي !.. انني لا افعل شيئاً في هذه الحياه * في وقت العمل انني...,not_applicable
7718,ايه دا ازاي البنت دي سمرا ازاي يجيبوا بنت سمرا ف الاوليمبياد تلعب ! اصل انا ابيض و قمور و مامي و قشطه,not_applicable
8403,ياخي كسم العرص اللي رفع علم غير علم مصر في دخله الاوليمبياد علي كسم اللي يدافع عنه علي كسم اللي مايكسموش. هي ناقصه حرقه دم؟ رجعوا حماده,not_applicable
8204,أُؤْمِنُ بِأَنَّنِي أَسْتَحِقُّ الأَفْضَلَ.,hope
9818,🔴 رسالة الى ال سعود : لولا حماية الاله ذى الخلصة ، لما استطاع الحكام العرب وحكام الخليج (( الرخوم الضعفاء )) ، ان يحموا ((موخراتهم وموخرات نسائهم )) لكي يستطيعوا ان يحموا دولهم وشعوبهم. وانا اتحدى الان !! @CGCSaudi @emara_riyadh @MOISaudiArabia #السعودية #ForzaInter,hate
6826,@sul6an_651 ايران دولة هشة يا سلطان هي فقط لم يحن وقت تعريتها و اتوقع أنها أفشل من روسيا بعشرات المرات.,hate
426,ولمّا تَصافَينا وأَخلَصَ وُدُّنَا ورُدَّ بيأسٍ كاشحٌ وحَسودُ طرَتْ هَجرةٌ لم تُحْتَسَبْ وتَقطَّعَت عَلائِقُ وصْلٍ واستَمرَّ صُدودُ فليتَ زمانَ الهجرِ ينقصُ من مَدَى حياتي وساعاتِ الوصالِ تَعودُ وكانتْ لَيالي الوصلِ مُشرِقَةً بِهِ كما أَنَّ أَيَّام القَطيعَةَِ سُودُ,hate
2223,الحوثي ضرب المجلس البطيخي اول قفا عقبال البقية القادمة ، للأسف ، الله يرحمك يا هادي https://t.co/C0uayqSND1,not_applicable
100,الامريكان يمثلون اوضع صور المجتمعات الصغير لا يحترم الكبير والكبير لا يرحم الصغير وكل واحد نجس على غيره .. وبكل بجاحه ووقاحه يحاولون يطبعون كل اخلاقياتهم المنحله في ارجاء العالم https://t.co/QR5HiWwIFU,hate
5062,@AL24newschannel زريعة القنب كي سميتك ك فعايلك العياد بالله 😑,not_applicable
3187,@NFC__CR7 @enuior لاتطلع الاشكال القذره بالتايم لي لاهنت,not_applicable
2762,وثلاثةٌ لم تجتمِعْ في مجلِسٍ إلاّ لمثلِكَ والأديبُ أريبُ الوَرْدُ في رامِشْنَةٍ مِن نَرْجِسٍ والياسَمينُ وكُلّهُنّ غريب فاحمرّ ذا واصفرّ ذا وابيضّ ذا فبَدَتْ دلائلْ أمرُهُنّ عَجيب فكأنّ هذا عاشِقٌ وكأنّ ذا كَ مُعَشَّقٌ وكأنّ ذاكَ رقيب,not_applicable
5653,. أَتَمَنَّى أَنْ يَشْعُرَ الْمَزِيدُ مِنَ النِّسَاءِ بِالرَّاحَةِ عِنْدَ الْحَدِيثِ عَنْ يَوْمِهِنَّ الْحَقِيقِيِّ وَلَيْسَ فَقَطْ تَسْلِيطَ الضَّوْءِ عَلَى الأَجْزَاءِ الْمِثَالِيَّةِ.,hope
4582,الإباحية العربية - زوجة الحمار كبيرة تشتكي من أجل الفرح - الجزء الأول- #sَُex #seَُxy #dun #سـكـــسًْ #سِِكُسْ_كتَاب https://t.co/RvOitYok4J,not_applicable
7646,@tomas_4040 العالم صارت عندها اسلحة وقنابل وصواريخ وهذول يخرجون من صخرة بالرماح والخيول الله يجعلة بصخرة تفلق رأسه الخاوي هذا المعمم ؟؟؟,not_applicable
9480,@jughmh @AljasserAli اتوقع شيعه يتوسلون بعلي رضي الله عنه .,hate
6120,@ahdamo12 سفلة حزب الأوساخ الخونة سلموه الشمال دون مقاومة وزودوه بالأسلحة والعتاد الذي صرف لهم من التحالف .. أينما وجد كلاب الإخوان المفسدين وجدت الخيانة والغدر,hate
5856,يحوز كلٌّ من الأبرار أجمعهم سعادةً نالها في قدر ما نصبا لكن مريم فاقت مجدهم شرفاً إذ فاقهم حزنها في الإبن إذ صلبا,not_applicable
9090,kas1 انا عارف وملوش علاقه الاعتذار برنا او حد تاني بس التويته دي مش حلوه يعني ايه اعتذرت عشان الفانز,not_applicable
3382,سيدي المحترم محمد بن راشد ال مكتوم تحيه طيبه وبعد كان عندي فكره كنت حابب اسوقها لدوله الامارات اتمني التواصل تحياتي لفخامتكم,hope
1465,مبروك يا فهيد الشعب يشكرك علي رفع اسم الكويت عاليا واتمني لك التوفيق والسداد في حياتك  فهَيد الديحاني,hope
5065,تلوين .. عيش حلمك عيش سنك الكرامه الزقازيق,hope
2234,هيه دبي حلوه كدا ليه,not_applicable
1744,اجتمعوا على إنهاء المقاومة في الضفة، فجاء الرد سريعاً من حوارة، ليثبت أبطال فلسطين للجميع أن المقاومة مستمرة ولن تتوقف مهما كدتم لها. #قمة_العار #عملية_حوارة https://t.co/dRpF8gx0CH,hope
5521,@20B__ اذا ناظرتها من فوق بنت ومن تحت عجيز,hate
7794,موضوع نقص اادوا اللي داخلين علبه الايام الجايه ده مرعب.. في ادويه حيويه لو متاخدتش فيها موت والله.. ربنا يستر,not_applicable
4828,: مع اني بس احارشكم واتهاوش معكم بس يمين الله اني ادعي لكم واحب قلوبككم النظيفه ياخِ جد الله يسعدكم ويجمعنن بكم بجنتوهه.,not_applicable
3148,أَنَا أَيْضًا أُ,not_applicable
6586,@Hadeer_dk2 انعل ابوك لابو هيج صحابه لابو حتى معاويه,hate
4860,@AydaNews الله يلع؛ ـْكم يا كذبكم.😁😂,hate
9089,ويظنّ اني قد اميـلُ لغيــرهِ انَّي ! وقلبي باسمه مكتوبُ . انا ما شربتُ الحبّ الا مرّهً والكلّ بعدكَ كاسهُ مسكوبُ . شعر ❤️,not_applicable
6195,الله ينور ياسطي :D,hope
7697,بَدَأْتُ أَشْعُرُ بِالْغَضَبِ الشَّدِيدِ وَكَانَتْ هُنَاكَ عَلَامَاتٌ تُشِيرُ إِلَى عُودَةِ الْمُشْكِلَةِ. لَا أَمَانَعُ إِذَا لَمْ أَحْتَفِلْ وَلَكِنَّنِي أَيْضًا سَأَشْعُرُ بِالْغَضَبِ قَلِيلاً إِذَا لَمْ أَتَلَقَّ تَحِيَّةً عَلَى الإِطْلاَقِ، وَلَا يَعْجَبُنِي ذَلِكَ كَثِيرًا أَيْضًا لِأَنَّنِي أَسْتَطِيعُ ذَلِكَ أَشْعُرُ بِمَا يَشْعُرونَ بِهِ عِنْدَمَا تَمُوتُ، سَوَاءً كَانُوا غَاضِبِينَ أَوْ حَزِينِينَ لِلْغَايَةِ بِسَبَبِ الطَّرِيقَةِ التِّي مَاتُوا بِهَا أَوْ حَقِيقَةِ أَنَّ بَعْضَهُمْ مَا زَالَ لَدَيْهِ رَغَبَاتٌ غَيْرُ مَكْتَمِلَةٌ، أَشْعُرُ أَنَّ البَنْدُقِيَّةَ خَطِيرَةٌ وَكَذَلِكَ العَصَا الشُّرْطَةِ وَلَكِنَّ العَصَا سَتَكُونُ خَطِيرَةً.,not_applicable
5169,والاصلاحيون يطلبون من الناس الجهاد ومواجهة الحوثي و في نفس الوقت اولادهم ونسائهم يتفتلوا بمدن اوروبا و عواصم الخليج من اموال الشعب اليمني. https://t.co/ijQEoUn6Yr,not_applicable
9276,اسهر علي طاريك لمطلع الشمس وكل ما جيت بنام اشتاق لك اكثر ❤️ كلام,hope
2121,لَقَدْ أَصْبَحَتْ نُعْماكَ عِنْدِي مُشِيدَةً بِذِكْرِكَ في سُوقٍ مِنَ الْحَمْدِ قائِمِ وَقَدْ يُعْجِبُ الرَّوْضَ الأَنِيقُ وَإِنّما يَدُلُّ عَلَى فَضْلِ الْحَيا الْمُتَراكِمِ غَمَرْتَ نَوالاً واصْطِفاءً وَإِنَّما يُحَلَّى وَيُقْنى كُلَّ أَبْيَضَ صارِمِ وَلَسْتُ عَلَى عَلْياكَ أَوَّلَ وافِدٍ ولا أَنا مِنْ جَدْواكَ أَوَّلُ غانِمِ وَما شِئْتُ إِلاّ أَنْ أُشَرِّفَ مَنْطِقِي بِمَدْحِكَ أَوْ أَقْضِي ذِمامَ الْمَكارِمِ,hope
5196,وَتُربَةِ المَرحومِ وَالحاءُ جيم لَقَد ثَوى في النارِ مِنهُ رَجيم تَبكي لَظى أَن حَلَّ في قَعرِها وَتَستَقيلُ اللَهَ مِنهُ الجَحيم مَضى وَفِعلُ السوءِ إِضمارُهُ فَما أَتى اللَهَ بِقَلبٍ سَليم,not_applicable
4614,اخْلَعْ نَعْلَيْكَ إِنَّكَ بِالْوَادِ الْمُقَدَّسِ طُوًى,hope
